BMI,age,Profile_Effort,app_usage_time_min,swipe_right_ratio,emoji_usage_rate,profile_pics_count,bio_length,Is_Top_Tier
21.981581748345597,40,0,62.0,0.48,0.22,0,8,0
21.513858510523864,49,1475,177.0,0.42,0.32,5,295,1
29.78694299100578,50,1280,234.0,0.36,0.11,5,256,0
27.314814814814813,43,0,190.0,0.55,0.13,0,344,0
19.08840179997097,43,1864,221.0,0.74,0.05,4,466,1
19.309807256235832,38,828,256.0,0.22,0.53,2,414,0
22.691040493144865,50,1495,144.0,0.36,0.35,5,299,1
24.2,39,0,96.0,0.6,0.4,0,44,0
23.510848126232744,58,1380,289.0,0.1,0.25,5,276,0
18.588727931190586,35,1308,168.0,0.54,0.11,4,327,1
23.792613636363637,35,734,147.0,0.44,0.44,2,367,0
26.605471691347844,48,132,146.0,0.42,0.05,4,33,0
23.007812499999996,43,240,4.0,0.34,0.42,1,240,0
21.51150173611111,28,229,233.0,0.35,0.14,1,229,0
28.500189370029034,27,0,261.0,0.95,0.35,0,171,1
20.99723143554179,42,753,44.0,0.57,0.07,3,251,0
18.881021796473693,44,71,120.0,0.72,0.31,1,71,0
28.59402101826344,58,0,283.0,0.45,0.27,0,260,0
21.59109117128665,27,2268,43.0,0.46,0.26,6,378,1
18.384213189407994,58,351,231.0,0.52,0.28,3,117,0
23.306357059109494,27,0,233.0,0.12,0.31,0,36,0
26.31789777279282,56,2330,51.0,0.71,0.12,5,466,1
19.887258849480062,49,0,250.0,0.39,0.14,0,486,0
22.08888888888889,38,879,5.0,0.24,0.36,3,293,0
21.487889273356405,56,658,166.0,0.6,0.21,2,329,1
23.0017789706938,31,890,291.0,0.19,0.34,5,178,0
22.12041279096673,22,202,240.0,0.52,0.54,2,101,0
24.197048611111114,34,736,27.0,0.25,0.24,4,184,0
19.48780736659525,32,90,190.0,0.38,0.15,2,45,0
18.603932077610864,42,27,163.0,0.81,0.49,1,27,0
29.19851067999216,54,275,243.0,0.53,0.24,1,275,0
23.29162117521906,27,374,276.0,0.54,0.37,2,187,0
23.595456339634225,33,886,59.0,0.38,0.08,2,443,0
24.915878865566413,47,1684,91.0,0.34,0.11,4,421,1
29.889538661468492,21,576,196.0,0.63,0.21,3,192,0
25.1923437793207,36,16,128.0,0.81,0.47,2,8,0
25.997436308283927,35,2180,144.0,0.63,0.11,5,436,1
28.697944835045977,39,1556,283.0,0.72,0.3,4,389,1
22.814568004072378,27,912,171.0,0.18,0.17,2,456,0
27.91111111111111,44,1275,26.0,0.66,0.04,5,255,1
25.703124999999993,44,1764,114.0,0.34,0.21,6,294,1
23.693831274006204,30,850,192.0,0.37,0.27,2,425,0
19.99536190059007,48,598,243.0,0.53,0.53,2,299,0
25.98689224203627,50,975,115.0,0.34,0.18,3,325,1
27.08797551612124,27,6,127.0,0.55,0.57,6,1,0
29.39040539963262,29,367,196.0,0.44,0.13,1,367,0
20.118906064209273,38,20,234.0,0.58,0.26,1,20,0
24.903047091412745,51,2034,139.0,0.37,0.07,6,339,0
19.999494962248427,28,512,181.0,0.52,0.27,4,128,0
17.987296959600165,34,319,259.0,0.26,0.46,1,319,0
27.11589568037476,36,1305,235.0,0.87,0.32,5,261,0
21.304584060167574,48,2598,100.0,0.62,0.12,6,433,1
27.988101676581937,49,328,212.0,0.65,0.5,4,82,0
29.502224611066314,29,0,256.0,0.49,0.21,0,107,0
29.69994810903208,28,1155,242.0,0.27,0.14,5,231,0
23.199415631848066,29,1564,68.0,0.42,0.44,4,391,1
28.822829964328182,36,1225,183.0,0.45,0.28,5,245,0
23.915816326530617,20,0,66.0,0.55,0.69,0,467,0
25.20937075599819,30,900,266.0,0.22,0.19,4,225,0
26.979499282706282,53,425,224.0,0.75,0.13,5,85,0
19.785969084423307,36,1098,228.0,0.5,0.19,3,366,0
19.609319131318454,22,0,219.0,0.09,0.42,0,436,1
21.50537634408602,28,716,95.0,0.85,0.48,4,179,0
25.102391333069097,41,744,127.0,0.35,0.14,2,372,0
26.998878384874217,47,444,136.0,0.18,0.17,6,74,0
20.014033211934912,30,1332,83.0,0.52,0.27,4,333,0
26.818115836841343,43,916,49.0,0.44,0.16,2,458,0
25.385343428880475,40,276,156.0,0.67,0.07,2,138,0
24.18745275888133,23,153,155.0,0.58,0.16,1,153,0
26.909722222222225,20,580,126.0,0.61,0.13,5,116,0
27.08530245746692,34,1626,295.0,0.45,0.33,6,271,0
27.21018320492669,40,850,129.0,0.32,0.08,2,425,0
28.40054796351365,56,1175,237.0,0.56,0.26,5,235,1
22.19579865239794,20,315,189.0,0.44,0.34,1,315,0
29.5948392937981,35,1446,278.0,0.53,0.3,3,482,0
27.785467128027683,24,1182,26.0,0.57,0.26,3,394,0
27.287440249915317,31,282,58.0,0.39,0.46,6,47,0
24.691358024691358,55,341,183.0,0.85,0.03,1,341,0
23.48765432098765,28,0,45.0,0.71,0.23,0,144,0
22.881852168821222,29,750,59.0,0.65,0.16,2,375,0
28.307481039917608,32,0,163.0,0.81,0.42,0,41,0
20.21134708115318,43,0,143.0,0.46,0.06,0,321,0
22.79977481703885,54,1416,228.0,0.64,0.12,3,472,1
21.309384631735576,54,834,239.0,0.77,0.19,3,278,1
22.40067624683009,29,1490,280.0,0.48,0.33,5,298,1
19.50211827316971,18,0,140.0,0.03,0.43,0,228,0
22.10654407787994,19,636,38.0,0.12,0.39,3,212,0
27.291389928752565,54,2166,146.0,0.51,0.04,6,361,1
21.0,38,209,119.0,0.52,0.35,1,209,1
20.29079861111111,21,141,127.0,0.64,0.36,3,47,0
22.518210197710715,47,724,74.0,0.59,0.41,2,362,0
28.281249999999996,25,1745,158.0,0.05,0.08,5,349,0
27.893366264866174,34,2568,211.0,0.4,0.01,6,428,1
25.3069320474676,48,102,183.0,0.34,0.6,2,51,0
27.408316115702483,33,1008,235.0,0.56,0.06,4,252,0
23.596938775510207,30,2000,12.0,0.35,0.12,4,500,1
19.609682867329706,25,433,145.0,0.54,0.41,1,433,0
18.79376403752147,24,0,118.0,0.53,0.35,0,164,0
20.408163265306126,42,665,215.0,0.4,0.3,5,133,0
24.591533295465933,59,848,227.0,0.7,0.73,4,212,0
20.20365937766238,52,1952,154.0,0.37,0.47,4,488,1
19.08840179997097,21,0,145.0,0.56,0.39,0,496,0
29.191883232467067,28,1305,95.0,0.22,0.46,3,435,1
25.01224489795918,53,0,155.0,0.83,0.01,0,278,0
22.789955000725794,37,852,15.0,0.64,0.08,4,213,0
22.51783857434831,40,2232,42.0,0.62,0.55,6,372,1
28.30780256203529,31,1564,42.0,0.55,0.46,4,391,0
20.408163265306126,59,612,91.0,0.4,0.41,6,102,0
25.890215284154678,32,162,80.0,0.48,0.65,2,81,0
21.822222222222223,37,648,243.0,0.48,0.22,3,216,0
23.814967230605085,34,384,191.0,0.5,0.09,1,384,0
25.798816568047336,19,1212,217.0,0.44,0.52,6,202,1
27.887617065556707,46,1780,60.0,0.73,0.32,5,356,0
24.17873467469777,58,148,83.0,0.29,0.2,4,37,0
27.900517611412702,56,1950,82.0,0.54,0.18,5,390,1
21.88271156916824,46,1920,258.0,0.4,0.36,6,320,1
24.17873467469777,33,548,292.0,0.28,0.27,2,274,0
18.51192595229619,40,153,116.0,0.71,0.24,3,51,0
21.79012345679012,53,504,204.0,0.26,0.34,4,126,0
26.890680599972978,51,371,236.0,0.36,0.08,1,371,1
25.10633270321361,45,550,286.0,0.41,0.41,2,275,0
20.792241946088097,58,732,56.0,0.85,0.43,4,183,0
28.900471271183793,48,1071,26.0,0.45,0.15,3,357,0
29.48245473481813,31,1524,257.0,0.48,0.27,6,254,0
28.11547291956792,50,1437,263.0,0.32,0.24,3,479,0
24.209274673008323,23,320,279.0,0.87,0.09,1,320,0
22.91377351344527,57,422,175.0,0.27,0.25,2,211,0
21.70035671819263,28,2748,39.0,0.63,0.39,6,458,1
18.784626038781163,46,65,52.0,0.5,0.13,5,13,1
22.4058769513315,56,474,153.0,0.5,0.17,6,79,0
21.103017689906345,31,2055,124.0,0.6,0.52,5,411,1
18.901728925915968,18,1293,296.0,0.52,0.26,3,431,0
23.401922752572105,57,2394,65.0,0.49,0.11,6,399,1
21.29017842893166,53,68,48.0,0.2,0.44,2,34,0
26.58871713568503,23,0,295.0,0.54,0.26,0,353,1
29.494097123615564,26,485,22.0,0.5,0.36,1,485,1
20.28740490278952,19,408,189.0,0.37,0.24,4,102,0
26.11760935747476,30,258,27.0,0.27,0.21,2,129,0
25.68311617249752,19,1500,140.0,0.48,0.14,6,250,0
25.595567867036014,43,71,29.0,0.52,0.17,1,71,0
23.49242833964305,46,320,231.0,0.43,0.54,1,320,0
28.108072400581317,22,268,142.0,0.34,0.69,1,268,0
23.90062238547087,23,441,27.0,0.35,0.39,3,147,0
18.088587698729675,45,1356,95.0,0.45,0.25,4,339,1
18.388605442176875,42,1950,123.0,0.21,0.32,6,325,1
20.77837937896247,18,488,118.0,0.45,0.25,1,488,0
23.197153281383724,31,0,117.0,0.39,0.12,0,393,0
24.793388429752067,47,1080,43.0,0.76,0.25,4,270,0
26.216305062458904,31,0,240.0,0.58,0.26,0,190,0
23.683662851196665,40,316,101.0,0.62,0.02,4,79,0
29.103569497025422,18,2976,138.0,0.26,0.33,6,496,1
28.0895078420768,28,0,82.0,0.38,0.46,0,459,0
23.39506172839506,24,1005,124.0,0.6,0.09,3,335,1
24.801587301587304,48,0,134.0,0.33,0.24,0,140,0
26.709072877124587,40,170,121.0,1.0,0.57,1,170,0
22.605246058616327,34,492,93.0,0.96,0.15,3,164,0
18.698060941828256,26,306,231.0,0.73,0.08,3,102,0
27.107461723260066,46,148,212.0,0.73,0.41,4,37,0
22.1915696377135,40,2850,13.0,1.0,0.24,6,475,1
24.515302034930297,39,120,235.0,0.31,0.12,1,120,0
22.789955000725794,36,1440,69.0,0.42,0.27,4,360,1
22.712706297067776,58,184,297.0,0.33,0.47,1,184,0
28.71721846445947,42,2136,17.0,0.29,0.13,6,356,0
27.214113365768757,49,0,222.0,0.67,0.19,0,448,0
23.307492235044567,41,624,256.0,0.44,0.74,4,156,0
22.391713262387594,50,9,107.0,0.99,0.21,3,3,0
22.79038590443359,44,428,146.0,0.56,0.46,1,428,0
20.899908172635445,55,260,271.0,0.43,0.28,5,52,0
26.39730270551794,20,2450,107.0,0.58,0.39,5,490,0
22.29051246537396,48,780,265.0,0.83,0.27,4,195,0
27.695595003287313,42,1047,82.0,0.74,0.34,3,349,0
21.6884661117717,46,306,44.0,0.27,0.41,1,306,0
22.111467109687116,36,536,196.0,0.44,0.58,2,268,0
18.088587698729675,57,972,223.0,0.58,0.33,4,243,0
20.313119302417757,50,80,297.0,0.66,0.3,1,80,0
20.214030915576693,40,387,90.0,0.32,0.38,1,387,0
20.10451444331543,47,1960,128.0,0.4,0.5,5,392,1
19.808004326663063,57,1940,195.0,0.77,0.25,5,388,1
28.6106212032138,29,48,235.0,0.53,0.32,3,16,0
21.187641723356013,34,0,87.0,0.41,0.33,0,485,0
26.113995894215673,22,1805,243.0,0.24,0.55,5,361,1
20.178962746530317,55,1180,120.0,0.68,0.57,5,236,0
26.095091717063713,26,1866,272.0,0.66,0.13,6,311,1
26.709246625054433,42,120,13.0,0.11,0.42,5,24,0
25.61291171439849,42,660,244.0,0.56,0.07,4,165,0
20.3,34,0,141.0,0.98,0.39,0,376,0
19.89116156877463,52,330,209.0,0.78,0.12,1,330,0
24.40155634002422,47,0,162.0,0.48,0.3,0,371,0
28.806142446777095,34,0,12.0,0.6,0.09,0,137,1
22.888626956497905,36,1916,22.0,0.32,0.27,4,479,1
25.09271943599853,56,1476,166.0,0.38,0.41,6,246,1
21.000283439408385,40,1200,113.0,0.34,0.37,6,200,0
19.891433670434267,56,1422,108.0,0.71,0.45,3,474,0
24.013878743608476,24,1140,285.0,0.66,0.35,6,190,0
23.492500765228037,23,445,208.0,0.37,0.39,5,89,0
29.802775748721693,30,888,271.0,0.4,0.28,4,222,0
20.294739861594177,26,0,257.0,0.37,0.11,0,401,0
24.212293388429753,27,0,143.0,0.18,0.47,0,4,1
18.986590720303784,38,136,147.0,0.5,0.27,4,34,0
21.002904657027035,31,1128,39.0,0.31,0.11,3,376,0
21.69185749953019,49,53,223.0,0.43,0.1,1,53,0
27.30333887784494,37,1104,10.0,0.68,0.14,4,276,1
20.108956897933023,34,160,266.0,0.48,0.54,5,32,0
21.307966706302018,35,442,223.0,0.24,0.09,1,442,1
26.09327520147972,32,0,140.0,0.74,0.37,0,297,0
27.506654835847378,38,1044,240.0,0.8,0.17,3,348,0
18.60894097222222,20,0,218.0,0.2,0.1,0,150,0
23.693831274006204,21,2100,147.0,1.0,0.11,5,420,0
21.306818181818183,35,306,14.0,0.53,0.36,3,102,0
22.905825936128966,35,320,203.0,0.2,0.1,4,80,1
28.01022373166206,51,952,13.0,0.73,0.26,4,238,0
27.10407438270251,36,0,14.0,0.19,0.23,0,323,0
19.682774490466795,56,2298,245.0,0.51,0.4,6,383,1
20.07881403640458,52,1368,234.0,0.49,0.13,6,228,0
24.810708491076262,49,336,210.0,0.53,0.06,4,84,0
26.10219279033214,24,1095,281.0,0.81,0.26,5,219,0
29.688581314878896,30,101,133.0,0.87,0.22,1,101,0
23.696561575349456,22,1497,263.0,0.39,0.14,3,499,1
19.808004326663063,44,1288,34.0,0.8,0.18,4,322,1
27.596223674655047,52,0,241.0,0.39,0.43,0,398,0
20.689655172413794,27,0,18.0,0.4,0.2,0,120,0
20.188461435206317,31,1323,195.0,0.05,0.1,3,441,0
26.399036981047562,38,0,159.0,0.32,0.32,0,189,0
19.21213538708276,29,1215,150.0,0.54,0.32,5,243,1
24.70508085625157,52,195,295.0,0.5,0.38,5,39,0
23.488149643957914,22,1064,143.0,0.13,0.35,4,266,1
26.989494022461056,31,960,244.0,0.59,0.07,5,192,1
29.115421850908962,59,0,25.0,0.86,0.26,0,142,0
23.914936855857167,31,836,124.0,0.55,0.19,4,209,0
25.31131987141475,18,289,110.0,0.79,0.26,1,289,1
26.906435911303408,26,1280,147.0,0.5,0.24,5,256,1
19.50412326388889,58,212,133.0,0.4,0.27,1,212,0
26.39431423611111,33,1077,128.0,0.47,0.38,3,359,0
25.916955017301042,38,0,96.0,0.61,0.02,0,350,0
20.69854224274477,45,794,225.0,0.62,0.4,2,397,0
26.906435911303408,35,333,131.0,0.6,0.2,3,111,1
24.210595851499537,42,358,183.0,0.25,0.34,2,179,0
28.204267269008884,32,272,131.0,0.66,0.35,2,136,0
28.19692120103642,33,1405,93.0,0.49,0.29,5,281,1
27.612630466376004,44,291,147.0,0.43,0.57,1,291,0
26.41344046749452,26,1332,97.0,0.2,0.09,4,333,0
20.79414568785591,33,2730,134.0,0.36,0.04,6,455,1
23.510204081632654,45,0,158.0,0.57,0.13,0,346,0
25.71100826707804,48,772,8.0,0.54,0.46,4,193,0
28.607871720116623,20,738,161.0,0.3,0.34,2,369,0
22.502650388153622,44,80,168.0,0.3,0.68,2,40,0
27.187499999999993,44,0,86.0,0.3,0.31,0,421,0
24.687499999999996,46,1895,0.0,0.17,0.53,5,379,1
30.00446162998216,56,258,259.0,0.58,0.29,3,86,1
27.10407438270251,32,0,8.0,0.47,0.27,0,96,0
27.70083102493075,47,2124,149.0,0.6,0.35,6,354,1
24.51612903225806,32,1032,60.0,0.51,0.1,4,258,0
24.494330951238602,52,143,187.0,0.71,0.15,1,143,0
20.414982124360986,24,407,279.0,0.42,0.01,1,407,1
25.010850694444446,45,380,100.0,0.28,0.35,5,76,0
23.41002443018605,29,952,245.0,0.84,0.09,4,238,0
23.917841538669432,21,624,172.0,0.51,0.25,2,312,0
23.188212101974674,49,690,154.0,0.68,0.19,3,230,1
19.493177387914233,30,1824,57.0,0.58,0.16,4,456,1
21.012491781722552,19,1590,29.0,0.28,0.2,5,318,1
25.609631670237732,30,0,111.0,0.61,0.09,0,200,0
23.686087990487515,24,0,292.0,0.23,0.49,2,0,1
27.01935169783764,30,856,38.0,0.86,0.12,4,214,0
28.900779495309816,24,830,102.0,0.67,0.33,2,415,0
22.20633068613798,44,0,178.0,0.53,0.45,0,235,0
24.793388429752067,54,0,23.0,0.62,0.35,0,351,1
22.0,42,828,184.0,0.4,0.32,3,276,1
24.79338842975207,26,231,251.0,0.64,0.35,3,77,1
24.000724550175097,32,2568,11.0,0.34,0.27,6,428,1
25.30762167125804,50,300,155.0,0.43,0.34,1,300,0
26.409550045913686,55,0,247.0,0.1,0.65,0,128,0
23.888285649352287,28,630,142.0,0.6,0.33,2,315,0
22.18772826880935,32,0,44.0,0.21,0.44,0,165,0
24.29082161114638,48,0,293.0,0.34,0.07,0,72,0
19.49411498415573,40,1764,19.0,0.07,0.13,4,441,1
23.39214733049272,33,862,229.0,0.48,0.36,2,431,0
28.500402646966148,46,16,178.0,0.78,0.07,4,4,0
22.718301828867155,24,1985,149.0,0.46,0.24,5,397,1
28.689559399065775,33,858,226.0,0.55,0.35,6,143,0
27.710257656781717,21,602,290.0,0.55,0.09,2,301,0
18.59678782755706,32,56,204.0,0.87,0.41,4,14,0
23.907876867360798,30,1524,265.0,0.56,0.25,6,254,0
23.2,24,0,153.0,0.67,0.21,0,326,0
21.489860599345516,42,381,83.0,0.37,0.46,3,127,0
19.19965813009371,27,885,55.0,0.65,0.32,5,177,0
24.90973264635482,31,0,292.0,0.29,0.71,0,444,1
23.28164381220898,30,940,22.0,0.59,0.21,5,188,1
27.394313170067054,45,1625,240.0,0.44,0.23,5,325,0
28.68686868686869,22,2934,226.0,0.2,0.23,6,489,1
23.683662851196665,27,222,202.0,0.67,0.19,1,222,0
19.912131519274382,36,1560,274.0,0.49,0.31,6,260,1
22.409972299168977,31,2280,37.0,0.41,0.3,6,380,0
25.985663082437274,24,0,154.0,0.4,0.39,0,103,0
23.1084345786212,41,531,189.0,0.44,0.58,3,177,0
25.00469131169075,29,672,71.0,0.64,0.16,3,224,0
18.78881373363395,49,375,219.0,0.54,0.05,1,375,0
18.109525877911057,39,0,75.0,0.71,0.34,0,207,0
23.10963905303173,35,1410,165.0,0.63,0.33,5,282,1
28.80527210884354,36,1580,165.0,0.6,0.21,4,395,0
25.208730435716397,44,102,139.0,0.2,0.05,2,51,0
28.698060941828253,28,63,286.0,0.19,0.39,1,63,0
25.70993460539281,59,1000,47.0,0.24,0.25,4,250,0
29.688581314878896,38,0,218.0,0.27,0.25,0,206,0
20.70081674131507,18,896,189.0,0.49,0.07,4,224,1
18.40862604479685,19,988,181.0,0.3,0.05,2,494,0
28.71030068832266,26,1316,16.0,0.25,0.63,4,329,0
19.198960302457465,32,1716,51.0,0.74,0.29,6,286,0
21.611061933396414,24,0,260.0,0.19,0.6,0,168,0
20.201499652142545,54,2160,271.0,0.24,0.31,5,432,1
18.09160933088457,22,1948,208.0,0.35,0.22,4,487,1
21.104600694444443,29,2400,204.0,0.85,0.32,5,480,1
29.594172736732563,48,2760,43.0,0.44,0.24,6,460,1
28.18869165023011,29,120,4.0,0.5,0.18,5,24,0
27.593785293489212,38,1194,80.0,0.49,0.27,6,199,1
25.98727482616983,18,395,185.0,0.56,0.41,1,395,0
27.28770326283346,27,0,242.0,0.58,0.33,0,170,0
20.01081665765279,51,194,16.0,0.6,0.38,1,194,0
27.483564645726812,38,197,237.0,0.26,0.24,1,197,1
26.0,57,1806,233.0,0.53,0.45,6,301,1
24.58654210326979,24,1071,73.0,0.3,0.18,3,357,1
24.60394965277778,59,2892,60.0,0.22,0.24,6,482,0
18.398823569645362,30,2265,220.0,0.51,0.42,5,453,1
21.615617924729804,25,725,211.0,0.58,0.04,5,145,0
25.799853907962014,54,68,160.0,0.46,0.26,2,34,0
18.086194302410515,55,210,93.0,0.47,0.34,3,70,0
22.511505588428665,34,580,44.0,0.38,0.27,2,290,0
21.513858510523864,19,301,294.0,0.49,0.21,1,301,0
22.093417140276266,37,488,259.0,0.1,0.12,1,488,1
18.81320642474718,30,0,54.0,0.44,0.25,0,125,0
23.39368690914917,49,380,101.0,0.18,0.44,5,76,1
28.197125852808828,29,1476,80.0,0.67,0.18,3,492,1
27.890624999999996,32,0,297.0,0.45,0.07,0,471,0
25.407424173834315,37,212,215.0,0.67,0.24,4,53,0
18.289894833104707,31,8,128.0,0.53,0.37,1,8,0
29.11242603550296,48,260,244.0,0.64,0.17,2,130,0
26.490066225165563,48,0,250.0,0.73,0.1,0,39,0
23.696561575349456,35,0,105.0,0.34,0.21,0,396,0
21.585571372225612,33,102,169.0,0.75,0.19,1,102,0
26.310040260915702,36,245,18.0,0.34,0.25,5,49,0
21.103017689906345,29,1840,39.0,0.39,0.46,4,460,1
27.215942891136233,41,2115,173.0,0.02,0.23,5,423,0
27.98323471400394,22,2520,277.0,0.24,0.15,6,420,1
25.799516259070142,38,510,95.0,0.21,0.04,2,255,0
20.81593103678706,25,2844,36.0,0.51,0.37,6,474,0
18.388318009734995,29,1110,100.0,0.72,0.38,6,185,0
25.186709343087937,33,264,39.0,0.22,0.13,3,88,0
19.405718336483933,22,816,241.0,0.64,0.24,2,408,0
19.682774490466795,53,165,181.0,0.44,0.18,1,165,1
25.003302946228036,55,1632,26.0,0.59,0.03,4,408,0
28.215392561983474,18,776,183.0,0.44,0.23,2,388,0
28.815517663947343,46,666,199.0,0.6,0.35,2,333,1
26.8054110301769,51,920,50.0,0.19,0.13,4,230,0
23.293565925429668,24,1830,98.0,0.64,0.47,6,305,1
25.896040532933014,34,255,169.0,0.22,0.61,1,255,0
27.382630612157715,45,546,230.0,0.39,0.3,3,182,1
24.609786459829547,25,178,96.0,0.18,0.29,2,89,1
27.612630466376004,57,212,271.0,0.53,0.11,2,106,0
28.40077528578774,52,401,299.0,0.38,0.28,1,401,0
21.411614317019723,52,80,150.0,0.48,0.21,4,20,0
26.709401709401707,24,0,154.0,0.54,0.22,0,121,0
26.192790041186544,25,411,247.0,0.22,0.22,1,411,0
25.200000000000003,51,456,267.0,0.29,0.19,4,114,0
29.796694037075547,21,2490,105.0,0.49,0.59,5,498,1
18.90612244897959,55,270,2.0,0.74,0.03,2,135,0
27.6,46,726,270.0,0.54,0.62,2,363,0
19.183190505217112,36,316,15.0,0.41,0.37,2,158,1
20.00656932126967,49,1317,215.0,0.72,0.6,3,439,1
29.302924810175163,24,1182,55.0,0.49,0.24,6,197,0
23.189039043725227,35,0,104.0,0.41,0.25,0,426,0
25.59941579780113,39,18,202.0,0.31,0.33,3,6,0
23.896293211162018,56,156,22.0,0.44,0.2,4,39,0
20.58641975308642,59,0,20.0,0.38,0.13,0,316,1
29.306381828015148,25,1385,165.0,0.58,0.09,5,277,0
23.608259871996136,24,1632,145.0,0.46,0.38,6,272,1
28.71082754738225,56,892,130.0,0.76,0.37,4,223,1
29.416247523243403,27,0,130.0,0.37,0.19,0,366,0
18.819855358316893,49,2478,222.0,0.4,0.53,6,413,1
21.307966706302018,27,1230,227.0,0.46,0.21,5,246,0
24.59348677987478,28,231,23.0,0.29,0.1,1,231,0
25.592209980961893,25,680,86.0,0.78,0.18,5,136,1
22.491245018717546,57,1110,148.0,0.27,0.34,5,222,0
26.205751859299685,45,0,16.0,0.43,0.21,0,398,0
19.983673469387757,34,1080,46.0,0.66,0.07,4,270,1
22.594752186588924,43,1908,212.0,0.61,0.3,6,318,1
20.585317460317462,40,1228,156.0,0.38,0.52,4,307,1
26.710508535651545,49,22,26.0,0.59,0.4,1,22,1
26.083029094056986,23,1255,108.0,0.44,0.19,5,251,1
19.90356006976506,24,366,89.0,0.35,0.26,1,366,0
20.604081632653063,57,885,94.0,0.43,0.37,5,177,0
21.604938271604937,35,255,251.0,0.59,0.58,3,85,1
23.81300219138057,47,798,10.0,0.37,0.2,3,266,0
24.999035531036608,33,968,266.0,0.81,0.52,4,242,0
23.116562636086517,18,7,207.0,0.51,0.09,1,7,0
25.01826150474799,51,416,138.0,0.64,0.1,2,208,0
23.396634801205906,35,530,296.0,0.41,0.36,5,106,1
27.109248242293134,48,1149,148.0,0.35,0.04,3,383,0
20.41653842207859,53,0,57.0,0.73,0.74,0,422,0
28.311233043743325,19,912,199.0,0.55,0.27,3,304,0
18.896339058410128,28,1475,256.0,0.86,0.35,5,295,0
20.499405469678955,38,373,126.0,0.35,0.04,1,373,0
27.810826888756697,40,1332,49.0,0.05,0.1,3,444,1
24.988185255198484,27,900,96.0,0.05,0.25,3,300,1
20.286507911738084,24,455,210.0,0.48,0.29,5,91,0
22.810437399541744,20,1268,218.0,0.4,0.61,4,317,0
27.587258039932934,30,324,29.0,0.33,0.16,6,54,0
29.8091761074937,58,0,113.0,0.33,0.46,0,499,0
20.58964909469636,41,886,123.0,0.17,0.42,2,443,1
27.785289345592215,21,736,252.0,0.38,0.66,2,368,0
20.110803324099724,39,0,116.0,0.07,0.19,0,188,0
20.406983466296676,22,2784,276.0,0.47,0.16,6,464,1
29.30130385487529,19,0,162.0,0.61,0.33,0,30,0
19.89022181982798,25,774,133.0,0.09,0.6,2,387,0
23.888285649352287,24,638,282.0,0.51,0.67,2,319,0
20.902629459752813,25,423,207.0,0.49,0.82,1,423,0
26.511804065143288,36,742,251.0,0.59,0.17,2,371,0
23.41037326388889,31,1104,86.0,0.54,0.08,3,368,1
19.901158465299183,43,248,272.0,0.27,0.27,2,124,0
21.985365364696445,21,715,9.0,0.56,0.58,5,143,0
20.811654526534856,40,315,217.0,0.61,0.33,3,105,0
24.912114656571124,21,0,163.0,0.31,0.46,0,432,0
22.199826432630665,47,204,225.0,0.38,0.21,2,102,1
24.58256029684601,43,0,146.0,0.47,0.43,0,27,0
20.69570461336038,21,1848,5.0,0.18,0.11,4,462,1
24.58654210326979,45,325,186.0,0.59,0.41,5,65,0
23.608473338203066,48,639,28.0,0.73,0.24,3,213,0
20.1,26,2154,58.0,0.71,0.39,6,359,1
24.910865077875776,23,34,233.0,0.5,0.36,1,34,1
20.693440082644628,37,0,32.0,0.42,0.14,0,197,0
26.996660528697607,23,52,99.0,0.55,0.27,2,26,0
20.886426592797786,50,216,63.0,0.17,0.26,1,216,0
19.003908350962746,53,958,157.0,0.46,0.53,2,479,0
28.0,48,885,41.0,0.48,0.5,5,177,0
20.988511551571772,46,1212,79.0,0.35,0.01,6,202,1
23.9024604184027,49,836,189.0,0.34,0.22,4,209,0
25.98982027836584,41,1308,264.0,0.69,0.29,3,436,0
18.489773557341127,42,437,163.0,0.31,0.14,1,437,0
29.000594883997625,50,0,201.0,0.53,0.12,0,352,0
27.511050144794996,22,110,214.0,0.66,0.06,1,110,0
23.812719804558512,20,0,299.0,0.24,0.18,0,474,0
27.214113365768757,38,2445,144.0,0.5,0.08,5,489,1
28.785571381647703,20,172,192.0,0.52,0.15,1,172,0
20.79790249433107,33,0,84.0,0.56,0.4,0,69,0
25.114926987560846,23,0,66.0,0.74,0.13,0,246,0
25.68311617249752,19,1512,240.0,0.19,0.39,6,252,0
28.111213706781577,34,160,118.0,0.14,0.28,2,80,0
28.509937294080135,23,2208,13.0,0.48,0.15,6,368,1
29.987806736777927,26,924,179.0,0.4,0.2,6,154,0
20.507812499999996,38,1076,223.0,0.37,0.47,4,269,0
26.10150233556369,27,1374,241.0,0.38,0.27,3,458,0
23.298816568047336,48,2820,132.0,0.12,0.21,6,470,1
25.186213861886124,51,2172,114.0,0.4,0.14,6,362,1
21.412742382271468,20,21,212.0,0.49,0.27,1,21,0
26.80059456781226,57,2442,241.0,0.19,0.65,6,407,0
26.177519234377936,46,0,272.0,0.5,0.46,0,90,0
20.798625572678056,18,1935,297.0,0.09,0.79,5,387,1
28.310204081632655,49,2445,127.0,0.56,0.28,5,489,1
24.19483545596731,28,0,264.0,0.57,0.09,0,314,1
18.19236287048625,42,925,189.0,0.62,0.27,5,185,0
21.39438085327783,32,0,27.0,0.27,0.39,0,492,0
25.71100826707804,22,0,0.0,0.16,0.12,0,264,0
